"Time","10.244.1.173:32000","10.244.20.254:32000","10.244.21.15:32000","10.244.22.190:32000","10.244.23.28:32000","10.244.24.156:32000","10.244.25.199:32000","10.244.26.148:32000","10.244.28.200:32000","10.244.29.56:32000","10.244.30.88:32000","10.244.31.26:32000","10.244.32.247:32000","10.244.33.120:32000","10.244.34.173:32000","10.244.36.32:32000","10.244.37.129:32000","10.244.38.32:32000","10.244.39.131:32000"
1748381885000,3.75,6.174999999348074,6.800000001676381,4.394132347060847,6.156751898745625,5.474830967308591,5.294490573996825,5.646768062047826,11.557022811172828,11.647316784047618,7.600000002421439,6.725000001024455,4.975000005215406,4.624999999068663,8.32500000018625,6.400000003632158,6.52500000083819,4.074999997392297,5.690498100271839
1748381890000,6.124999999592546,4.524999998975545,8.549999999813735,4.586849480979609,5.868592311051543,4.421527919730664,8.608032836040437,5.874999996740357,6.724999998696148,12.66748300344473,7.425000001676381,6.974999993108213,3.674999999348074,6.799999999348074,7.350000003352747,4.875000000465661,4.5750000001862645,5.100000000093132,5.156002397047672
1748381895000,5.150000000430737,4.675000002607703,8.200000000651926,5.203467917666927,4.9750000005587935,5.9529582230166085,6.409223398531552,5.300000002607703,7.72499999729915,11.107222889621767,7.875000000931323,8.400000003166497,6.149999997578561,5.928502295139211,7.899999995715916,5.274999998509884,5.803243053142808,4.5750000001862645,4.878273041858463
1748381900000,7.124999999650754,6.749999995809048,9.325000001117573,5.065523107601521,5.378647808147221,5.746617972086085,21.838727641615705,6.974999997764826,11.202553471922371,10.992982808367586,14.649999996181577,6.349999997764826,10.350000001490116,5.570710564450252,8.825000005308539,12.475000000558794,6.02181308999576,7.175000000279397,15.725000000093132
1748381905000,54.425000000337604,39.9750000052154,30.074999995995313,55.741306519814664,39.552231341319356,49.98865680182053,65.25899063544676,55.30000000027939,48.35505303088771,39.31093437253826,42.525000001769506,31.97500000242144,53.499999998603016,27.946017391707628,43.79999999888241,54.86996802021199,22.02271137038268,49.24999999813735,67.44694939099574
1748381910000,72.3499999998603,83.0887559778837,81.6558153504211,85.60221117963242,78.84999999776483,71.09165499634916,77.4681709054289,95.3249999973923,79.55000000307336,81.84999999823049,72.22500000381842,73.8531026247442,79.0500000026077,70.7413548100941,81.02050266636374,81.31827095073993,80.3853675598605,71.8999999994412,86.7512147575141
1748381915000,82.25000000034925,99.35025484765043,86.94417534092385,95.81677944895037,87.7750000031665,81.50000000139698,86.17499999934807,97.87559964347466,86.26794551520747,90.37500000093132,84.3749999976717,85.9105792434752,86.94999999599531,84.29999999934807,87.9999884735183,87.7330518705734,99.4995491904037,78.050000006333,99.67499999795109
1748381920000,100,98.24810469500657,91.54999999795109,99.80000000447035,99.42500000121072,97.44999999878928,89.9021291529031,100,89.99777911397322,99.02530987688736,90.65262342073042,92.80000000726432,89.70000000204891,94.85000000102445,93.13897914337043,91.92499999888241,99.49999999720603,99.87500000046566,91.92499999888241
1748381925000,97.12437437431616,90.77117116451016,89.40842651701443,98.65053956592486,96.67499999515712,89.82500000158325,84.00622733785589,95.94863891317841,92.14717217068234,99.84995998734725,88.69603762369164,99.7515112065374,94.50000000419095,99.67500000493601,93.0042805831851,95.02704435811523,94.51067158184172,99.20007996261214,94.3999999994412
1748381930000,90.62499999970896,88.34848063806498,84.64206745300018,86.75791930763796,86.05714286160939,96.70215741036083,75.81025230061803,92.82829669603545,89.40493604827331,90.74999999720603,92.62583949816425,92.15241638873457,98.42499999795109,88.72499999357387,90.2015452511623,97.24585808749701,94.3906965092023,89.6750000026077,99.10000000149012
