"Time","10.244.1.173:32000","10.244.20.254:32000","10.244.21.15:32000","10.244.22.190:32000","10.244.23.28:32000","10.244.24.156:32000","10.244.25.199:32000","10.244.26.148:32000","10.244.28.200:32000","10.244.29.56:32000","10.244.30.88:32000","10.244.31.26:32000","10.244.32.247:32000","10.244.33.120:32000","10.244.34.173:32000","10.244.36.32:32000","10.244.37.129:32000","10.244.38.32:32000","10.244.39.131:32000"
1748387465000,10.101094899316235,11.109302997731623,12.234769592854647,12.56133768593332,10.952322805200074,11.87030735544722,12.586990452837806,11.262549422197274,10.589649571214528,28.521948368538986,10.716805623325614,11.00624332215641,10.910618615430748,11.860262898879403,12.715777542640977,11.279240953829943,10.782729434703613,10.96414521140145,10.86096791188447
1748387470000,10.10082409182245,11.116762491204938,12.2376499899063,12.567196955149509,10.952027380006903,11.878677735920403,12.586768883833832,11.27463724230294,10.591003604683284,28.520840524064596,10.727268609220525,11.012127210150814,10.907270463241474,11.869297986037221,12.717057719738706,11.278970147269533,10.750355741345269,10.974682048479298,10.878841144871663
1748387475000,10.103655261075657,11.124074271936205,12.25909294573529,12.570052733422946,10.951830429878123,11.875797340286987,12.586448839716983,11.280570367853784,10.514783829787653,28.564809640314902,10.739725717133053,11.01498298842425,10.905104011824886,11.86900256084405,12.719864261837577,11.27865010315268,10.765151627055053,10.974362004362447,10.887605429917723
1748387480000,10.106486430328864,11.126880814035074,12.261924105230506,12.572957749252819,10.951461148386658,11.864423470349896,12.673303889274584,11.281801306764748,10.554813982882063,28.555479127963913,10.861859536014583,11.064368257532115,10.943312336808354,11.871710625114785,12.71947036119212,11.318483286311467,10.771109371384117,10.977193163857663,10.982658532622343
1748387485000,17.509550887928533,15.134770643963547,13.131188545374869,19.521361713860863,14.439497166626209,18.24541069271792,19.682836280201087,17.3482621604455,13.898513468201632,29.42730349177807,16.28811173385709,12.086072172410228,19.49134182615114,12.184344335788152,16.392790830386875,16.807289127855164,11.628679891874327,16.923218954489727,19.004170421030345
1748387490000,22.741428573538762,23.48031900043772,23.30081192730567,25.39294031915784,21.214236933959175,24.466277460387175,25.383092807870135,23.60704490957523,22.60701665067266,41.64045178390041,22.77452290015259,22.067115713181387,23.53588505202684,23.037404276082725,24.405222334757447,23.4214193218019,21.721812729877843,22.915478810617586,23.773664800563278
1748387495000,22.89815225585104,24.07498588112374,25.09616094772449,25.56477939112838,23.49851376509069,24.733883447868042,25.446806205901613,24.231795644445757,23.438836338713195,47.33940071030064,23.698909239875153,23.714604351615236,23.703883511876832,29.078627907537825,25.283522298961724,23.99395362806935,23.535478121291796,23.78375849963318,23.9540465885759
1748387500000,22.897709116315756,24.110806221069844,25.328562214114434,25.566133423930438,23.56321188239517,24.66534480305233,25.50163222499594,24.25786693057997,23.524435872728734,47.443365759530785,23.83374635457262,23.82223764998991,23.73340141242785,30.845812175555437,25.429659438425702,24.106978438874034,23.673294041763295,23.852543365977834,23.95995509534853
1748387505000,22.98783877402001,24.152215026423345,25.279472370345204,25.678567384057864,23.565919946665908,24.823151093737923,25.519382364092035,24.37180263617877,23.576307663977147,47.6264801417647,23.88911401404945,23.804659842341344,23.84152703312849,30.876757964540115,25.492141928311067,24.13226192410523,23.871992200771057,23.940752448337495,23.939841553543378
1748387510000,23.018538496269997,24.12296790349828,25.27688739863218,25.48496531214149,23.581331294243,24.787897020686163,25.52285361182095,24.368331388449853,23.630345908775563,47.83349934587938,23.822421711015775,23.948211938137934,23.869272382520478,31.05576101283573,25.51338794437532,24.137185679749084,23.970615026317475,23.942992757155448,23.962761636065526
1748387515000,23.065560524736295,24.09566566501015,25.18806284681704,25.52740808579152,23.572591632278353,24.82164934900597,25.533390448898803,24.27817742261087,23.637263788861375,47.86535602920967,23.79036804599184,23.949492114605338,23.853294803323138,31.16809644253906,25.5623547183635,24.178766796161437,23.95751783630482,23.84550239540712,23.91788160337179
1748387520000,23.05647616426296,24.21715939534281,25.25529673013388,25.52184424191396,23.65166710898383,24.861359418721392,25.47856442980448,24.299349571879446,23.637485357974445,47.8477043739177,23.807355011327104,23.93915222775324,23.871044933679507,31.18493567854982,25.634413917691507,24.201785353796463,23.97270762246611,23.86147998247143,23.77568354037726
1748387525000,23.08845606739266,24.22715462422125,25.255961437145796,25.419996356420825,23.678033807474357,24.896515016708758,25.530903952298655,24.34939954799923,23.637165313700013,47.85816734950917,23.794134720914005,23.91404107396958,23.912355223191273,31.185428053871767,25.659278895935877,24.193833488431636,23.87908240889821,23.888954538964143,23.8069001511593
1748387530000,23.648806009759905,24.177596999264882,25.257340088726078,25.418642323618762,23.71220465481782,24.91921351905074,25.530953189855094,24.348636365874434,23.636992982167627,47.90627241846388,23.825179015533966,23.924873336386064,23.916712744790548,31.168367248966135,25.660017459646113,24.090705426471093,23.748676740670714,23.978419179012985,23.81125767490411
1748387535000,23.6171707707132,24.77812315205205,25.84129750808727,25.5055466107328,23.99029823665626,24.802397473917647,26.225990536541655,24.356145093231312,23.92094610996032,47.93817833932636,24.218981185828046,23.926055037740586,24.16846424690456,31.174374227893946,26.26563970203386,24.011383723048592,23.76332491371118,24.067268349606348,23.782232135383584
1748387540000,16.633390170081878,24.810176817075984,25.750429597679926,26.087189864941386,24.325778162268197,25.39438032350043,26.223183995824655,24.42340359532637,24.78245605915206,47.982615212132515,24.760200672683826,24.047967227482435,24.402761043855378,31.177968567744195,26.349072782499388,24.043855891519815,23.810765299339725,20.78669305799692,23.78137047814591
1748387545000,17.919085675120623,18.49080414324394,19.458657685736373,25.902228984179978,20.983952995882266,25.430348340769022,12.902898614947539,24.62370197491839,20.901451474640922,47.98000562292618,18.105347742875445,24.61380522607424,21.279353570287316,31.2291509824611,22.349036346689683,24.18354283913598,24.135856265725245,18.174123694589284,24.07325071271363
1748387550000,23.22090555071658,12.044152323349099,15.627409562918212,19.69248684126304,11.581283041461448,18.722079241899564,21.937547083413346,21.341969600732654,13.409215010174947,48.02926777388746,14.245761505960946,11.158707415668376,14.3996886218464,31.19650649861569,15.027949712674099,21.189357794551373,24.255331196423384,23.49859919151932,20.799297872445187
1748387555000,17.666890041817602,20.47948540819678,19.497235311205973,19.15340945459559,18.386205416030066,24.921010688975866,25.23798972904573,20.852228245616626,21.137176392155666,48.14180015371958,20.52237134097074,18.8591411985406,15.081751536580285,31.230726583491343,22.65600804345118,14.851671861228871,11.255877733299851,18.401970487008672,10.924779785028829
1748387560000,23.003890272742535,23.87889721605795,30.7198776939098,19.262298310659435,23.692534260705838,18.469244514077257,25.32715894375594,17.74071010403896,23.624585111835778,48.5807773720058,23.73965333788945,23.66905961190958,17.329863400314434,31.86357658479614,25.469517259987718,11.48667877910555,17.363722753167206,23.66502213228162,12.001629763118116
1748387565000,22.93215090575259,23.973901127983737,31.410188235178264,23.339709596892128,23.765898183676676,24.204186076512173,25.33767116205557,23.259329286006196,23.780569767436134,49.35713016089348,23.9239988399626,23.830091040241854,17.40807722020649,32.57180924789177,25.513240231633272,15.39158628635578,17.960284986976667,23.690256379956377,17.223001816865832
1748387570000,23.130997462779973,23.94827296723879,31.50713698380577,25.403624868905005,23.809473399669418,24.75128891549904,25.38924750242495,24.194448957887115,23.73911172450195,49.53682253463983,24.026166819877602,23.85975666799608,17.43289293643287,32.98695550059553,25.491797265246298,17.624780277404394,23.655470046332542,23.89240116791484,17.373250220338065
1748387575000,23.130702036423116,23.95693878143881,31.6064245163641,25.40342791867925,23.821536595057243,24.764509192893446,25.39207866192017,24.200332845881526,23.6169040492494,39.285740662963676,24.025157449473628,23.865788268659802,19.464014995782808,12.02176200447963,25.493988337586636,17.810898240742105,23.72715992850707,23.834768608103516,17.431005874040483
1748387580000,23.130480466655474,24.084267165082284,31.688626616838256,25.50392177137033,23.91053343450005,24.86544613389359,25.35121149007617,24.30237768160042,23.50038331456561,28.715698057727067,24.002409687198572,23.918817116944123,23.599499943623027,21.409094467621646,25.629982535430134,17.83288280969192,23.849441399922206,23.83902765673545,17.43649586158338
1748387585000,23.12713230127777,24.088649309762975,31.69712009532391,25.554094841381215,23.94933260986986,24.77718785743371,25.424083073605217,24.28019616242485,23.468034224057583,29.43244881389247,24.002040405343458,23.825142665819783,23.661342284060186,24.414479576517834,25.643645964069368,19.868117205079347,23.840455545872167,23.80987902332383,19.00468741537295
1748387590000,23.649840002008897,24.19234365467912,31.698671078351726,25.571574173916893,23.924221468450312,24.803505318392038,26.129361832031,24.260747327631623,23.74866381515424,37.701572302115586,24.288578506121954,23.770464359394772,23.736306426827365,24.529547689257996,25.654084331173937,23.75768721349897,23.8890283952988,24.352673845502395,23.53437027627193
1748387595000,23.6334192203403,24.19207284798537,31.69835103423487,25.88698996046224,23.83044858838457,24.915914604393663,25.932707031615433,24.263578487126843,24.100564804288002,41.164989554257545,24.516031510082133,23.722851642318695,24.048866281202443,24.752741422698797,25.910390557413727,23.96128450937237,23.912046952933817,24.133566719350853,23.615464531726218
1748387600000,16.695626655926276,24.53634201211343,31.706401374712577,26.182267586424217,24.106424956338618,25.17807984456696,22.066057105717956,24.31830603110829,23.95053789595016,41.253961774934254,21.247788617157624,24.49201613022349,24.358471883645805,24.65473411486427,26.105543708446554,24.03969531800076,23.83311914996283,20.916384781656056,23.617926409548147
1748387605000,19.55520607711711,21.326199464393596,31.708223164300804,19.22091414447284,24.62935216701765,25.42404593664804,12.683742251239554,24.587216945597422,14.032932063463303,41.32698103517972,14.630110060764098,25.013860372137454,20.875975087778208,24.692326970695298,22.741386008353647,24.142503335844452,23.834251613760912,17.49282362614908,23.718420262239228
1748387610000,23.0119160221038,14.650494419166419,31.78163636095068,19.17773280747623,14.551389458539782,18.55410540081567,12.793369670649984,24.781188299187086,10.777687891838822,41.43257092297231,11.136777567752143,17.649152867841476,17.37718066875401,24.693705621596763,15.285388403269573,24.193858107209852,24.279359123965392,17.995415983495572,23.822483837772097
1748387615000,23.592010292654273,13.872565263182254,31.849116432049705,22.371108386632987,14.070314150226665,21.502473447429825,18.862686302604175,17.80031216610782,14.274368540337152,41.42471753658718,14.213338559081897,11.846900742009975,20.484684419423026,24.64673301588255,16.098202385166882,24.500041851922973,24.471557925523275,11.037706120720642,17.330413546236528
1748387620000,16.542694278526984,17.569544389894677,32.27642456560166,19.004539702703635,17.37430027312059,18.42264118985451,18.986518757047126,18.304307793812807,17.054470058381,41.38185626481127,17.306861896956576,17.46318261717307,23.84214250228093,24.657122135175737,19.166959219958553,21.179461045707225,17.806713048444834,10.983618664972894,17.34331378602343
1748387625000,17.24115604272456,17.903941419096007,29.64672053255341,19.404545611210406,17.52280067022129,19.066471160838834,18.993658202730714,11.280939649527074,17.154250015632933,41.36265362725514,17.43414104301937,17.50308965666652,24.667880535960386,24.71330215941045,19.169618049315375,19.93074737686918,17.986454748223757,14.413285277478249,22.369705116274492
