"Time","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-x2r2f"", uid=""eec8df4f-949e-40b3-8b1d-3af8237c82ae""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-9bmx8"", uid=""4a6a85a5-c071-4f06-b0c4-7a3cfebb7005""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-r758w"", uid=""5cc2db56-ca64-4afa-bcff-583a025d62f5""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-kmmhp"", uid=""ff967a71-aaf0-4505-a3d7-42a3da84a59d""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-9jxtv"", uid=""853c36b2-38d6-434f-bf95-8529cee5fb1f""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-7k9z2"", uid=""7c1f49fe-9c3a-46d4-936e-bae9f5f9fe44""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-q6bfr"", uid=""88627ca8-ef5d-4e68-a1db-e3fd60348e7a""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-67xmh"", uid=""d31f3413-59f4-4792-8f22-7ef0433648f9""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-gjcpn"", uid=""02050dd2-e972-488f-9006-262e76f09b47""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-n9459"", uid=""32261704-ac71-4f8f-a4bc-f99f22de2191""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-7dvd9"", uid=""23f46886-3ccc-4ad4-ada6-81d9b0c0af79""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-ggq26"", uid=""102b97c4-0c81-45dc-b1c6-7ee0642878a8""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-sfrmg"", uid=""6d3b2a40-7dc5-4f8b-aa2d-1a887a865bd6""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-8r2nt"", uid=""6643138e-e36c-427a-86c1-70e09235b62e""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-5pd6s"", uid=""901725c1-6830-4418-b2ab-b4851d0a35ad""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-8rrkk"", uid=""3c9b08b7-6ded-4a71-b975-10906820f75f""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-xckfg"", uid=""913b88e9-3644-4ace-b885-2ff687a9ef5a""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-fwdxf"", uid=""0162e36b-28e5-4a16-865d-cc51963fdcf4""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-45tm2"", uid=""4469e74f-0226-466c-a763-4f82e5a1493f""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-sfwbr"", uid=""f9406e05-5b82-48f3-b7f6-6993f7d692c4""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-st7wk"", uid=""6f6dca81-8254-4905-a200-683d8a1f0d55""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-dpw7t"", uid=""ea5574a5-a925-407b-80cd-09505c53d019""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-s4rqd"", uid=""18bad81b-fb6c-4116-b063-b624f3cf620c""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-tbkx2"", uid=""dea4ca4c-f596-41e4-9b31-daaf3d155612""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-q5t6t"", uid=""21b8220f-e2d1-4025-b621-a3733fa5d901""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-tkssp"", uid=""089a3ec4-8ea7-4791-b140-947316ca9a33""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-czvdw"", uid=""662ef4e1-54ef-47ba-864b-f1c68cec5c90""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-r4kqq"", uid=""784f4288-e8a9-4f08-ae11-dfa984b9401c""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-jt9w7"", uid=""1ec1c34c-6d43-4070-b5bc-042d7ddb08b1""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-vh7qg"", uid=""168e0838-7c0a-4c30-a397-2a3a41741faf""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-b65lz"", uid=""c918d7a2-0c6f-4abb-bb9a-31d60f914347""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-kmhhh"", uid=""17a87c5b-77ce-4479-aee7-37df95662e86""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-dz2sn"", uid=""9cf2beb4-b1ea-410c-999b-5849cc0b73f5""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-vnqpp"", uid=""ef688697-089b-4c6b-b4fb-cb577bfa0749""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-94ldw"", uid=""9391871d-9fa8-4ff1-a141-420087abc901""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-6jxfn"", uid=""0f9829f5-3c11-4ded-8650-c66b7f74a360""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-4lhtv"", uid=""fabf4645-9952-4b44-a1af-34ad7c9957f3""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-rh25z"", uid=""4e396ff8-605e-453f-be17-0dc9e69fc5fb""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-jlm6t"", uid=""0ac18754-876a-40d4-bca4-f6a2522c9af5""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-kdklb"", uid=""1552f69c-d903-4350-a56b-1b9ce1c8ce58""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-dfmx4"", uid=""ec4ee360-7af7-4d23-9dd1-0dcf3e4513af""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-6xk4s"", uid=""b4b74b91-14f6-4d8e-a791-ae72672b8cb3""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-lqgpf"", uid=""9d26fd6d-79e9-48ed-996e-4a27cc19e933""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-gxdw4"", uid=""4ad100a4-4823-48a2-b512-6b9dafc759a5""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-d5dsb"", uid=""a234c92b-727f-4d68-9df2-ef6d09dc4cdc""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-5vpkk"", uid=""b1969d46-bf9b-43a9-b479-097509c34509""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-dnc4k"", uid=""62b074b2-226e-4c49-9857-1aabbdfa623e""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-tjpxr"", uid=""19410963-8c53-47b2-8693-e54c725a6528""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-64hqz"", uid=""9ca5fce4-d965-40c3-a773-51070c699045""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-5pszp"", uid=""f6693b3a-e423-4130-b1b3-b8b466e26fb4""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-bptsq"", uid=""4aee2001-b6d6-4f7d-a28b-c73c09521cb1""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-6tswh"", uid=""3d305d17-5182-45ae-869a-d0272d8808f6""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-rcbc8"", uid=""bee27bfa-6d35-41ad-9255-3e2b8a4685f1""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-mffrb"", uid=""ec1f16a1-2de3-4a05-b7f3-1e7636ce7eb9""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-ldp89"", uid=""93ace0cb-a19b-4378-9f56-eaa36d2d3a29""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-bbmgf"", uid=""6fef11a7-0cc1-49e6-bf35-b09544a6f023""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-f2bjq"", uid=""03b75321-9f24-4604-8648-0c8c0ea65bca""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-vftrv"", uid=""98395ebb-e60a-4289-886d-da4d32a906b2""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-ppkfq"", uid=""301d07d2-53e6-4c93-a054-173bc5eb906c""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-wfxjc"", uid=""63814e7d-b67b-4df4-b24b-ce6a16b1c8b5""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-cb5f7"", uid=""f5e00a0b-a36e-4a74-9cf8-95cbec36a929""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-5v8jd"", uid=""32703ccf-f5a7-434e-9629-117de015ec7f""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-vfjh8"", uid=""77b286cc-e520-40f0-888e-b3385b79ec59""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-mqjr7"", uid=""01069d00-5336-4f33-a0e0-8065f2b5edd2""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-8j5t2"", uid=""5e482d62-a23b-4710-89dd-785b919de90c""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-72wn7"", uid=""e1451c08-7237-4083-b3d0-7c6aedee5d39""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-xhv42"", uid=""62853a42-3b17-446a-b509-484f34b3b333""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-r5bl6"", uid=""4ab4cc01-8c2d-4ce1-94e1-2f56ba1304a6""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-glbcl"", uid=""4327d5ed-f5b3-4498-a7bd-ff49d7a07669""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-sv4ql"", uid=""0625f655-193b-4638-b536-c2707b9db4fb""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-kxvwb"", uid=""04e41e85-2ef3-42cb-8718-de7258155f89""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-t6hsg"", uid=""22fb53d6-761b-4358-9803-934b631d4cc1""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-hrqdp"", uid=""7778d68f-1664-4b14-91d4-50bfcaab7184""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-wqkb8"", uid=""106d57b5-a3c8-4eda-aa22-ca5577087fc8""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-c55nb"", uid=""2d90a7c4-0724-4b79-85ec-a0e79610a4be""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-2wh2v"", uid=""bdaa1395-2bc4-4755-9133-a1b69f5038a6""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-wwpcw"", uid=""17d30c88-e1e7-4235-8a73-c36586185d7c""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-2hrjh"", uid=""b2c661f6-c8cc-40fc-8914-0c3f5a1c0f62""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-dz4jj"", uid=""b9d0b6da-e9cd-4211-a5ac-d9552ba3c0cd""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-gnvq2"", uid=""cc982c42-c898-4e4a-a322-8e44d0661735""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-cdb8l"", uid=""0010f6fe-1bce-4677-baf5-7dfb72453b08""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-s9kd7"", uid=""20a73a3c-983f-41b2-a418-1b3c59904a98""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-hbcb2"", uid=""c902fd37-cd30-421d-bcf3-41dbeeed5e8f""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-2cx7w"", uid=""b80b915d-d876-4d4c-8f2e-167b65bf4a5b""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-hnwbz"", uid=""ffb317e6-26f5-4efa-9270-5cc68faf946b""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-ccbrn"", uid=""ba8d0003-302f-49b0-92c3-59649dab745f""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-6qxv2"", uid=""373d4879-86ed-4f80-a8ae-a351bbb46696""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-rx75s"", uid=""7f52bc3b-45d5-41cc-8953-2814dc929ba6""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-wjdm2"", uid=""67ed3216-bcb7-4443-ac33-6ec64e661f57""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-w9wq5"", uid=""3c846c8b-311b-4a92-b83a-ba6e5311a2c7""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-h8nth"", uid=""a3fdb0c6-f612-4894-9b0c-55e561e3b8d2""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-xcdc5"", uid=""2180ea9a-6eac-40ea-a959-f583d11e8a20""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-bfnv9"", uid=""aafb62f2-0843-447c-9a44-f418dd2f3199""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-hl264"", uid=""a580f071-45e2-4ae6-9990-e8c77da8c898""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-ftz7x"", uid=""ecc5dddd-9617-4314-b55c-72160cd45d47""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-5k5v4"", uid=""67dacdcd-4d15-4e04-95c0-e4504a78158b""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-x56ll"", uid=""eba9f154-5e07-42a2-aa72-08eb7f1ef0b1""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-4ljj8"", uid=""e8f44240-b8bc-4403-a2dd-604680cd098c""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-n5sqk"", uid=""138f5d8d-a578-4efd-9c88-1549be843573""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-7bf6l"", uid=""5f25965d-2f34-4f97-a0b9-a88cd198b903""}"
1748387681715,58,59,61,65,66,61,62,64,64,65,64,60,64,64,60,64,64,68,67,69,67,66,65,69,68,71,65,69,71,73,71,72,74,75,85,88,85,91,92,94,58,56,55,57,57,56,56,54,55,55,54,56,60,55,59,62,59,61,59,60,62,57,58,63,66,62,58,75,64,64,77,76,59,61,64,29,29,31,30,64,63,46,66,60,32,36,39,29,36,27,48,48,49,37,37,28,37,28,41,42
