"Time","dev-k8s-lc869-01","dev-k8s-lc869-02","dev-k8s-lc869-03","dev-k8s-lc869-04","dev-k8s-lc869-05","dev-k8s-lc869-06","dev-k8s-lc869-07","dev-k8s-lc869-08","dev-k8s-lc869-09","dev-k8s-lc869-10","dev-k8s-lc869-11","dev-k8s-lc869-12","dev-k8s-lc869-13","dev-k8s-lc869-14","dev-k8s-lc869-15","dev-k8s-lc869-16","dev-k8s-lc869-17","dev-k8s-lc869-18","dev-k8s-lc869-19"
1749272365000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1749272366000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1749272367000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272368000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272369000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272370000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272371000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272372000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1749272373000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1749272374000,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1749272375000,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1749272376000,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1749272377000,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1749272378000,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1749272379000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1749272380000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1749272381000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272382000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272383000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1749272384000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1749272385000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1749272386000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1749272387000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1749272388000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272389000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1749272390000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1749272391000,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1749272392000,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1749272393000,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
1749272394000,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0
1749272395000,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0
1749272396000,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0
1749272397000,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0
1749272398000,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
1749272399000,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1749272400000,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1749272401000,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
1749272402000,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1
1749272403000,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1
1749272404000,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
1749272405000,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
1749272406000,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
1749272407000,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
1749272408000,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
1749272409000,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1749272410000,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1749272411000,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1749272412000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1749272413000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272414000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272415000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272416000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272417000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272418000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272419000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272420000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272421000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272422000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272423000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272424000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272425000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272426000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272427000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272428000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272429000,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1749272430000,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0
1749272431000,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0
1749272432000,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0
1749272433000,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0
1749272434000,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0
1749272435000,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0
1749272436000,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
1749272437000,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
1749272438000,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
1749272439000,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1
1749272440000,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1
1749272441000,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1749272442000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1749272443000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1749272444000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1749272445000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1749272446000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
1749272447000,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1749272448000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1749272449000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1749272450000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1749272451000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1749272452000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272453000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272454000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272455000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272456000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272457000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272458000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272459000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272460000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272461000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272462000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272463000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749272464000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1749272465000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1749272466000,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
1749272467000,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
1749272468000,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
1749272469000,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1
1749272470000,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1
1749272471000,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1
1749272472000,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1
1749272473000,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1
1749272474000,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
1749272475000,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
1749272476000,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1749272477000,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
1749272478000,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272479000,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272480000,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272481000,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272482000,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272483000,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272484000,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272485000,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
1749272486000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1
1749272487000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272488000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272489000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272490000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272491000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272492000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272493000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1
1749272494000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1
1749272495000,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1
1749272496000,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
1749272497000,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
1749272498000,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
1749272499000,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1749272500000,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1749272501000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1749272502000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1749272503000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749272504000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749272505000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749272506000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1749272507000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272508000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272509000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272511000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272513000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272516000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272517000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272518000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272519000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272521000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272522000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272523000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272524000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272526000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272527000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272532000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749272535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
