"Time","10.244.1.173:32000","10.244.20.254:32000","10.244.21.15:32000","10.244.22.190:32000","10.244.23.28:32000","10.244.24.156:32000","10.244.25.199:32000","10.244.26.148:32000","10.244.28.200:32000","10.244.29.56:32000","10.244.30.88:32000","10.244.31.26:32000","10.244.32.247:32000","10.244.33.120:32000","10.244.34.173:32000","10.244.36.32:32000","10.244.37.129:32000","10.244.38.32:32000","10.244.39.131:32000"
1748294490000,10.59293054575588,11.447885221290921,12.751197703560369,11.68557388833907,11.462866776532014,12.001106859723748,16.030345106033078,11.912780592524754,11.893829989527166,11.896280153680186,11.163341242530043,12.292451390222405,11.969545601586631,12.12479154059807,12.013108028729144,11.846457604002028,12.108992254932371,11.43746584144522,11.96960073265484
1748294495000,10.49179625625873,11.401331088756155,12.812572317661019,11.648079489111113,11.413801575699505,11.883109113817971,15.803926202750409,12.053870810499417,11.824429619555984,11.870331974213318,11.216443973295506,12.087721630550918,12.109035530295607,11.77614057512392,11.951093295860252,11.875089243071045,11.950988936321068,11.35299881337489,11.823586759036322
1748294500000,10.831536566643509,11.801386431796843,13.619255823571985,11.989492705456014,12.054554200921627,12.413889710882135,16.21281949019434,12.524434137382631,12.241324215189891,12.293503944664891,11.614259006415164,12.536078819480348,12.50926281074422,12.453107405275604,12.3720992294811,12.470592869417077,12.431153586709799,11.930703063068385,12.364067416062275
1748294505000,11.250278808624284,12.003703650818895,13.859141198540598,12.111183326193888,12.186166124479374,12.661603735356142,16.405092148086876,12.856566074338863,12.412720233543691,12.46329957444001,11.773665673872916,12.852405500819804,12.483610056470527,12.74939425526017,12.66998659260678,12.82005642623968,12.62212144935671,11.999684879638792,12.399986213484198
1748294510000,11.456363311394643,12.259295932138798,13.911209914474366,12.248309920875247,12.340156506419836,12.845875199596646,16.60957571997617,12.871115772266453,12.37950948537373,12.57878620620383,11.91687317728631,13.005066544557527,12.921897949306022,12.972587988700973,12.866444539527683,12.595188505984826,12.717469977399961,12.14503414624539,12.93470607640684
1748294515000,11.510770998782352,12.442607445017623,13.937921288842277,12.351487220392226,12.50928742951032,12.93206549970433,17.32827171253145,12.712570840534326,12.748102014358665,12.760300368641403,11.990089459760341,13.116589609890841,12.909637803789419,13.114145893762148,12.785030199870112,12.643416692516386,12.977493512951938,12.091168259501616,12.99339724368159
1748294520000,11.433393912149064,12.585642616898635,13.885655622682759,12.52921018035717,12.244561837662872,12.789178181273886,17.589181524099324,12.903883366076307,12.679292495355664,12.657640114014429,12.251762582294463,12.883228211150339,12.81286143425977,12.986940729335869,12.993945254703544,12.65035918797422,12.738937552007169,12.2953810248305,12.911367474654966
1748294525000,11.651098518289107,12.404620651521515,13.945577728868471,12.549619147500945,12.620268827078279,12.842674760003959,17.962106776564895,12.824709375323124,12.857212493149822,12.754785765035543,12.180983560064186,12.680886472966119,12.700673717153027,12.90493561946478,13.001847886402992,12.764590318911653,12.931751823020527,12.403555936325992,13.054919570451556
1748294530000,11.681084293510025,12.493051346426261,13.841661866004912,12.585661038813967,12.541341062969389,12.864413130468137,18.466422448386734,13.100193503596802,12.847118789110027,12.68875823436179,12.032704585840552,12.785885562071325,12.789965981789006,13.068256513756227,12.900664658101624,12.615868279689016,12.928009768731197,12.487432113719061,12.806713048444832
1748294535000,11.37576115369901,12.52562200604736,13.541140440282229,12.50744718041133,12.48306844361638,13.066557818895491,18.72674140927734,13.135718400567217,12.65472294259538,12.726227996362333,12.12571437574872,12.905754393220972,12.60089385815947,12.781891026508996,13.091238714131038,12.813384737342254,12.965356455289836,12.255843267010343,13.023949147451711
1748294540000,11.571924254651611,12.511663151924033,13.94326356371586,12.576699803542152,12.624872536338527,13.109419090671409,18.72405796245144,13.070060119056413,12.7138080394137,12.915078551096986,12.114906726789036,12.87872297473621,12.95498557094119,13.17000587403759,12.830698055952602,12.752404023693112,13.036381630452443,12.28181607803168,12.799105845975078
1748294545000,11.520446211969396,12.481357421014303,14.054171159593693,12.565744447234572,12.629180820405612,12.994671021890515,18.677109952387283,13.134364367765155,12.674565687610201,12.879012058764012,12.180392709096003,13.193006297483468,13.048438407047664,13.15090171154586,12.799850711655376,13.037070956242584,12.950535950801834,12.453605912445779,12.896571588945182
1748294550000,11.458554390207995,12.406147016522654,13.983589122439033,12.616483749144496,12.344120127761549,12.805451185664394,19.424314490120484,13.024589235685413,12.731262761765445,12.638092813732937,12.131056653252708,12.953637916857463,13.086228213007473,13.080467421740636,13.011867734071764,12.887610353673368,12.935937015317805,12.355229274681555,12.926606498372701
1748294555000,11.603682588013667,12.450460839136394,13.888683732403727,12.557964913317281,12.53976546193914,13.065671543315982,20.070729749823972,13.118411399479069,12.627937698704411,12.8944726438733,12.122218507520302,13.135324500115708,12.825589336332227,13.150581667586586,12.81920108086337,12.799573602761244,13.044333495817268,12.309019827963978,12.812621555217458
1748294560000,11.38137425447928,12.50646858716209,13.873001570678051,12.696396303244262,12.61689605612291,12.79033526328047,20.11565902007415,12.921288842277335,12.656766302193681,13.013701328083954,12.130391945913502,13.071069488963403,13.086892919692108,13.270548914780173,12.8995075749556,12.858584814152843,13.023579865778423,12.352644302968532,12.853464108283235
1748294565000,11.550087323107313,12.60703634570493,13.756407037031565,12.846078474817451,12.713253906628896,12.941839149845075,20.36246227172238,12.975376298025083,12.569812734709393,12.910524079368932,11.99971540678366,13.006568290028902,12.95446857685314,13.206638597990814,13.036658855945117,12.884951525625688,12.935444639753419,12.334155600525856,12.852996351497067
1748294570000,11.407913388870206,12.445364749535813,13.965962077234028,12.587408972067534,12.744076601783089,12.89282318654476,20.16248393624721,13.052014554621682,12.728579313618276,13.016040110863228,12.102351143715143,12.96528259895518,13.014316797236397,13.334237662674653,12.981709715904083,12.888299679463506,13.1111734786826,12.277187747726456,12.949354249447309
1748294575000,11.508924584052,12.624392592895312,13.796880308424054,12.432384525620762,12.624355542250479,13.05634103096499,20.644839657897457,13.140691393767511,12.800613894155944,12.834845992384924,11.948803748358541,13.325086042629874,12.97699474783244,13.180887368652726,13.21859171656485,12.940516108066587,13.14403954760533,12.285213469425939,12.978305932633175
1748294580000,11.437874545228052,12.4113415812846,13.995898511548669,12.907723895478515,12.649515921202223,12.942331525167027,21.038887822075168,13.024515379350754,12.895420855759,12.797228517787799,12.252205720520598,12.821632028045713,12.900775047994284,13.29442911789484,12.895691662452752,12.721999832592306,12.952357740390058,12.46542292599103,13.032861145167088
1748294585000,11.500332600840094,12.41520673136813,13.985460149583695,12.927812818505444,12.685705507365688,13.280519515049699,21.43108957788643,13.093521814699379,12.678110793419298,12.850946665412751,12.107496470896404,13.17533001472203,12.96503002750901,13.05993537081524,12.825626585142363,12.818530061990085,13.110237965110267,12.287109115348823,12.840120730488389
1748294590000,11.357124674353988,12.328203926303159,13.475457539993208,12.650137618970248,12.228461164635043,12.827361887491257,21.493375086781192,12.797998000955207,12.742932068387061,12.516500727976915,12.211732429200051,12.671432862129917,12.24212457981921,12.643976698830265,12.843499826929905,12.745880047465002,12.933155093379026,12.02898122571973,12.506043910052833
1748294595000,11.07147200613699,11.938857757060791,13.771005972515596,12.372560894547927,12.542128863484509,12.692549524340821,21.24502085210515,12.315297616409893,11.999690787993316,12.381786839890871,11.611526320687316,12.388907763285523,11.885349421532855,12.53373386424523,12.366707714396428,12.591864970925224,12.462887191834444,12.003525409041,12.560402172360991
1748294600000,11.12105439636271,11.83346471561112,13.350443384195732,11.853153911677673,11.559076914441418,12.336956066827149,20.85048031236306,12.109435392940318,11.700523247769906,12.066568158777255,11.345274103149777,11.815044042994236,11.890740931308226,12.45059629113365,12.26525367940131,12.351536457948665,12.413428066391921,11.73173409750021,12.215813133625804
1748294605000,11.011475836832084,11.539467121359312,13.01693279565922,11.666912854448858,11.400556679538997,12.13653469202662,20.75953854562106,11.942175413718568,11.668371107584607,11.98736958824129,11.245592621059208,11.807658409528452,11.820774398058859,12.151453664281764,12.222983216385872,11.919353806309301,12.042816979078964,11.333796166363856,12.020512366012301
1748294610000,10.458536172249321,11.394880965686822,13.024367666681439,11.614868757293314,11.305085104612523,12.131807888935883,20.756559673456525,11.848894863045736,11.668248013632901,11.914645753188992,11.173361090198815,11.796998478559505,11.743028334722652,12.069916310966528,12.133420057125441,11.898895601609084,11.883631959113133,11.280348798849811,11.873021265700626
1748294615000,10.434729731659315,11.33082287321963,13.026263312604321,11.623042191662112,11.324780117490599,12.146554529828343,20.64134379139032,11.885182942140947,11.731173641744409,11.741231164797528,11.124123509516886,11.811523557708878,11.731728321083857,12.063786238208227,12.074630385791215,11.88821105186192,11.810144906128599,11.238644588546359,11.880529993057506
1748294620000,10.446916068879638,11.391114290764653,13.024392285459657,11.6051443398967,11.2786937873559,12.10521962155048,20.63934967035456,11.835083728464724,11.686170493001125,11.75349131031413,11.119027419916305,11.796653815664436,11.748715269691196,12.056055945653583,11.980389656366,11.88072694328326,11.823439046367007,11.220623642889851,11.829199840470316
1748294625000,10.436723859568096,11.40984919021413,13.038055707371354,11.568560835462858,11.2858824670564,12.056794508636509,20.61795595208201,11.8779696401227,11.715269903184144,11.749183026247051,11.125526780566322,11.785230702570693,11.756223993350964,12.061570549259443,11.974678097006898,11.89187924981659,11.861573533828663,11.260703013830831,11.787520248945086
1748294630000,10.441204492647085,11.430061217084061,13.04457968359946,11.63604090656189,11.301343052165688,12.047143952326254,20.619063797101877,11.880480755501067,11.680852834287474,11.892685813829937,11.264401376879707,11.817358208146846,11.741551208756796,12.065509551835058,11.980315799994978,11.895670541662358,12.012511263091035,11.266291476486606,11.804753393698578
1748294635000,10.39696439570785,11.423069480627227,12.956592170243775,11.618093817240037,11.310525851920092,11.948250368912209,20.660521819623135,11.883336533774502,11.701852662448319,11.605778713728556,11.19076657496988,11.81558565611506,11.790025559202963,12.089635942610702,11.987947625000677,11.856994441079879,11.926296301767136,11.243839150750627,12.031418484763437
1748294640000,10.613388820968181,11.436856003218168,13.88590181046495,11.748425629132878,11.807948020922012,12.142344720825655,20.661900471203413,12.06293052088411,11.692152859053978,11.857357884479887,11.468761955500058,11.840721428676936,12.229347440214559,12.314060614356384,12.10761956484811,12.137525418888512,11.917778204503266,11.528973840086266,11.9519244498934
1748294645000,10.923266450447398,12.051710291983778,14.283765885266646,12.280511282786058,12.138454955782235,12.594000603652145,21.250018464083663,12.424087997360866,12.086398167574197,12.30763511640491,11.931102838103389,12.501292485856514,12.629845527090245,12.910893360860399,12.606814776591863,12.510967665696688,12.371182242967645,12.059213085372999,12.672909988823076
1748294650000,11.185186534663604,12.120249004293024,14.019803345199582,12.58888609876069,12.404805386192121,12.697916415350097,21.88003761749312,12.643490548851045,12.201294062095483,12.4173117193697,11.90003392469309,12.568550987951571,12.588953756602136,12.642967329420262,12.869054131303825,12.648808204946405,12.61973342786944,12.24995937901594,12.822518304061607
1748294655000,11.298777968874864,12.353856705838446,13.80214872696298,12.607670226541998,12.32649309123567,12.899002496835257,22.57409021305091,12.881258708892796,12.670700537526669,12.686493307880811,11.957568037719927,12.905286636434807,12.662366917105167,12.907225164711855,12.629488682495893,12.766190539495906,12.711487614292677,12.291269688867882,12.924858565119129
