"Time","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-dqkvp"", uid=""ff08300c-7046-4472-bbbd-f4486722022e""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-75cfd"", uid=""a8498ca4-4d93-4380-b720-a6e688d7696b""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-97zlg"", uid=""a888a88c-0285-46ec-a64f-71c92be172be""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-lt6jx"", uid=""346ff567-c306-4c82-bc9e-a64a6834f428""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-cgq55"", uid=""7d098a4c-46c8-438c-af29-ac94002bc6df""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-vfhmq"", uid=""53cb9aa3-d300-44e6-8943-39f5710ee9c9""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-ff694"", uid=""8fbf7e88-33bc-42e0-b5c7-84d1079e69b9""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-9qvbc"", uid=""f67f0c75-472d-43cd-8cac-7fb7ebd2bea0""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-hcznj"", uid=""491b42d4-8ec6-41e5-b6bd-38d28c5fe2b7""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-bnhrt"", uid=""41ac7d61-3331-479a-bcf1-6c2ac347c7c2""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-j5wnb"", uid=""f40b9b40-ea05-48c3-9cf9-f2d5222a1b1b""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-zl6hd"", uid=""4151edd5-812a-4317-9c35-b84596b40bec""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-bqqt9"", uid=""f47a59e7-e5c1-4094-ba2c-010a9a3795c9""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-wwgd2"", uid=""4b7f2617-cdde-439f-849d-271e324e62af""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-wmtwh"", uid=""a705b3b0-fa75-4906-bccd-93768129ff37""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-hj299"", uid=""3e079a90-b4f5-41e5-a8ae-1efbb2dc9412""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-6gmdw"", uid=""8c89ec3c-0816-4396-b330-fdb596778f7a""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-w7bvk"", uid=""c81626a3-63e2-4271-a0dc-0e661fa4cb12""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-qrwsd"", uid=""3ea46d3e-31bb-451d-9238-22bc8740ebea""}","{instance=""kube-state-metrics.kube-system.svc.cluster.local:8080"", job=""kube-state-metrics"", namespace=""basic-sched"", pod=""dummy-sklearn-inference-deployment-8qvhl"", uid=""f60a679b-fd3f-4ad9-add6-2dda704a7dc5""}"
1748374960379,64,63,64,60,50,63,49,64,50,68,53,71,53,79,69,69,76,82,78,80
